server_id,timestamp,server_age_months,workload_type,cpu_temp_celsius,cpu_utilization_percent,memory_usage_percent,disk_io_ops_per_sec,network_throughput_mbps,fan_speed_rpm,power_draw_watts,disk_read_errors_24h,memory_errors_24h,failure_within_48h
server_015,2025-01-25 16:00:00,8,database,59.2,64.6,76.1,809,280.5,2721,302.3,0,1,0
server_491,2025-01-25 17:00:00,47,storage,44.5,6.2,74.2,584,343.8,3144,133.5,3,2,0
server_378,2025-01-25 18:00:00,17,compute,52.3,54.4,73.6,354,486.3,3193,247.3,5,0,0
server_060,2025-01-25 19:00:00,23,storage,53.0,20.1,50.8,476,389.8,3105,243.4,3,2,0
server_053,2025-01-25 20:00:00,28,compute,63.9,34.5,57.7,461,103.5,2736,223.6,4,1,0
server_167,2025-01-25 21:00:00,25,compute,56.1,35.8,67.8,353,284.7,2867,259.7,5,1,0
server_025,2025-01-25 22:00:00,11,compute,92.8,97.0,93.9,373,72.5,2275,302.0,18,8,1
server_335,2025-01-25 23:00:00,58,storage,59.4,35.0,68.9,590,396.0,3405,185.2,1,2,0
server_475,2025-01-26 00:00:00,39,database,59.4,43.4,33.5,420,280.1,3191,212.6,0,0,0
server_064,2025-01-26 01:00:00,47,database,52.3,36.2,78.0,443,303.5,2530,213.5,2,0,0
server_099,2025-01-26 02:00:00,7,database,63.2,25.3,34.5,459,276.4,3084,278.7,1,2,0
server_073,2025-01-26 03:00:00,35,database,52.2,24.4,48.7,466,307.6,2677,221.6,1,1,0
server_191,2025-01-26 04:00:00,14,storage,41.2,51.2,62.9,684,231.4,3114,288.2,0,1,0
server_170,2025-01-26 05:00:00,32,web,53.3,44.5,59.6,335,309.8,3226,295.9,2,0,0
server_272,2025-01-26 06:00:00,47,compute,58.6,60.3,81.3,546,205.0,2123,239.4,1,0,0
server_376,2025-01-26 07:00:00,39,database,42.1,40.2,42.4,197,329.1,3671,259.2,2,2,0
server_186,2025-01-26 08:00:00,45,database,47.9,40.8,54.5,396,327.1,3332,243.3,3,0,0
server_022,2025-01-26 09:00:00,29,storage,89.1,89.2,93.2,239,347.8,2244,351.7,27,8,1
server_390,2025-01-26 10:00:00,54,compute,61.3,37.6,62.0,824,290.1,2987,202.2,6,2,1
server_427,2025-01-26 11:00:00,22,database,68.4,16.2,56.9,527,403.9,3222,174.8,2,2,0
server_180,2025-01-26 12:00:00,34,web,53.3,62.0,41.4,415,481.9,2395,119.8,0,0,0
server_326,2025-01-26 13:00:00,41,database,59.3,31.5,79.6,153,146.6,3124,260.8,3,1,0
server_107,2025-01-26 14:00:00,55,compute,59.0,46.3,76.2,232,173.3,3142,261.9,2,2,0
server_334,2025-01-26 15:00:00,17,web,67.4,32.5,61.1,670,282.9,3267,193.3,2,0,0
server_161,2025-01-26 16:00:00,36,storage,49.8,25.5,77.1,571,254.8,2720,212.0,1,2,0
server_301,2025-01-26 17:00:00,54,web,53.2,7.0,58.6,212,347.5,3089,299.5,1,1,0
server_492,2025-01-26 18:00:00,14,compute,52.3,51.8,70.7,213,347.5,3289,291.2,2,1,0
server_451,2025-01-26 19:00:00,24,compute,55.6,5.0,72.9,870,330.0,2715,238.0,2,1,0
server_205,2025-01-26 20:00:00,51,web,75.0,71.0,44.0,771,134.0,3192,227.3,0,3,1
server_077,2025-01-26 21:00:00,51,database,55.2,65.6,66.5,559,319.6,2713,225.2,3,0,0
server_015,2025-01-26 22:00:00,22,compute,48.2,26.8,62.5,523,485.2,2838,267.8,1,2,0
server_326,2025-01-26 23:00:00,7,web,45.8,76.8,44.6,466,351.6,2479,268.6,1,1,0
server_095,2025-01-27 00:00:00,45,compute,65.0,86.2,40.8,249,293.4,2267,289.7,0,0,0
server_146,2025-01-27 01:00:00,10,database,48.1,39.5,67.5,672,361.8,3251,283.9,2,0,0
server_001,2025-01-27 02:00:00,44,database,60.3,53.2,55.8,461,213.5,3323,210.9,1,1,0
server_009,2025-01-27 03:00:00,59,web,83.5,88.8,96.0,646,341.8,1970,255.7,17,13,1
server_433,2025-01-27 04:00:00,53,storage,44.9,75.3,68.7,419,297.9,2687,273.8,1,0,0
server_124,2025-01-27 05:00:00,21,storage,59.8,17.1,74.0,573,185.6,3235,223.3,1,1,0
server_080,2025-01-27 06:00:00,22,database,50.0,40.5,42.4,404,324.6,3071,249.3,1,1,0
server_484,2025-01-27 07:00:00,59,storage,58.4,63.4,60.0,514,304.4,3153,217.2,1,1,0
server_139,2025-01-27 08:00:00,32,database,59.0,61.3,82.8,659,380.7,3124,207.2,3,1,0
server_325,2025-01-27 09:00:00,12,storage,59.4,44.1,46.3,393,313.3,2803,187.8,1,0,0
server_149,2025-01-27 10:00:00,57,database,52.9,72.8,85.6,904,320.6,3029,192.3,0,1,0
server_287,2025-01-27 11:00:00,13,compute,60.5,49.7,55.1,384,314.9,2890,230.2,1,2,0
server_360,2025-01-27 12:00:00,13,web,47.6,47.3,58.9,527,313.4,3040,218.8,2,3,0
server_339,2025-01-27 13:00:00,28,web,35.4,58.9,39.1,776,413.9,3227,294.3,0,1,0
server_128,2025-01-27 14:00:00,37,storage,60.7,43.8,39.6,790,371.6,2819,213.3,4,1,0
server_437,2025-01-27 15:00:00,48,web,91.3,91.5,96.1,593,206.2,2286,242.1,22,12,1
server_238,2025-01-27 16:00:00,52,storage,50.1,29.3,73.3,554,287.4,3016,260.1,3,3,0
server_057,2025-01-27 17:00:00,23,database,43.2,100.0,95.1,514,159.2,2957,207.7,1,5,1
server_197,2025-01-27 18:00:00,43,compute,88.3,93.3,98.3,771,449.1,1948,230.8,24,9,1
server_210,2025-01-27 19:00:00,59,web,55.4,59.6,58.2,691,230.3,3223,114.6,2,1,0
server_401,2025-01-27 20:00:00,17,compute,68.2,83.2,54.7,718,223.9,2947,303.5,1,0,0
server_389,2025-01-27 21:00:00,20,web,53.9,18.1,45.2,827,482.5,2967,265.0,2,1,0
server_044,2025-01-27 22:00:00,33,database,52.1,57.2,76.7,592,240.4,3483,390.2,5,0,0
server_096,2025-01-27 23:00:00,43,web,86.6,97.9,97.2,419,205.0,1858,243.5,20,11,1
server_278,2025-01-28 00:00:00,55,web,72.4,80.9,56.4,570,365.9,3356,282.3,1,0,0
server_022,2025-01-28 01:00:00,36,database,61.0,26.8,67.5,511,299.1,3492,298.0,8,0,0
server_409,2025-01-28 02:00:00,57,storage,47.5,30.0,66.8,462,210.6,3076,259.1,3,2,0
server_460,2025-01-28 03:00:00,14,storage,55.2,44.0,50.8,419,333.7,3709,175.4,1,1,0
server_390,2025-01-28 04:00:00,13,database,57.7,35.1,58.6,610,362.7,3146,356.6,0,1,0
server_334,2025-01-28 05:00:00,51,storage,46.5,35.8,51.2,628,386.3,2604,239.4,4,1,0
server_043,2025-01-28 06:00:00,24,web,61.1,85.6,47.5,361,325.4,2843,232.3,2,1,0
server_026,2025-01-28 07:00:00,56,compute,48.5,47.5,44.6,563,388.7,2519,257.4,6,0,0
server_281,2025-01-28 08:00:00,13,database,42.9,29.3,37.9,825,384.7,3350,333.6,3,1,0
server_096,2025-01-28 09:00:00,39,web,55.6,37.2,65.4,351,253.7,3066,292.7,4,1,0
server_462,2025-01-28 10:00:00,9,database,54.3,53.1,56.4,774,470.8,2852,295.0,2,0,0
server_035,2025-01-28 11:00:00,36,compute,55.0,51.7,43.0,325,365.1,3054,239.2,3,0,0
server_108,2025-01-28 12:00:00,43,web,48.9,33.5,41.6,572,439.5,2945,325.8,1,2,0
server_054,2025-01-28 13:00:00,8,web,84.3,98.4,97.5,144,286.1,2033,238.6,19,10,1
server_191,2025-01-28 14:00:00,40,compute,64.0,44.0,50.8,628,384.7,3658,181.4,2,2,0
server_218,2025-01-28 15:00:00,24,compute,58.5,43.4,76.9,456,327.2,3045,246.6,3,1,0
server_184,2025-01-28 16:00:00,48,storage,47.3,32.1,49.8,151,397.0,3026,249.6,3,1,0
server_068,2025-01-28 17:00:00,34,web,39.4,70.6,68.4,406,258.1,2971,200.9,3,0,0
server_316,2025-01-28 18:00:00,15,compute,47.7,56.5,83.4,853,244.4,2650,220.2,3,2,0
server_129,2025-01-28 19:00:00,17,compute,56.3,47.7,62.5,614,423.3,2479,215.0,0,1,0
server_054,2025-01-28 20:00:00,51,web,49.9,37.8,48.5,523,324.3,3379,312.9,5,0,0
server_377,2025-01-28 21:00:00,35,storage,49.3,79.7,58.7,606,398.3,2861,228.5,3,3,0
server_096,2025-01-28 22:00:00,35,database,84.2,91.4,98.3,702,158.9,2116,281.9,29,14,1
server_335,2025-01-28 23:00:00,23,storage,54.4,35.1,85.9,805,219.4,2559,287.4,1,1,0
server_086,2025-01-29 00:00:00,29,compute,61.3,36.0,34.0,442,247.7,3179,295.7,2,0,0
server_293,2025-01-29 01:00:00,37,database,55.0,51.0,76.7,619,429.8,3208,283.0,0,0,0
server_118,2025-01-29 02:00:00,14,database,55.5,58.2,33.9,595,426.0,2862,265.8,3,1,0
server_207,2025-01-29 03:00:00,52,storage,53.2,18.3,72.2,521,308.8,3339,130.3,0,1,0
server_333,2025-01-29 04:00:00,29,database,51.0,31.3,53.9,463,348.1,2580,160.5,1,0,0
server_412,2025-01-29 05:00:00,31,compute,62.2,54.0,87.4,821,316.8,3480,207.2,1,1,0
server_153,2025-01-29 06:00:00,8,web,60.9,31.7,70.1,553,200.3,2501,220.4,0,2,0
server_034,2025-01-29 07:00:00,28,web,71.4,37.0,68.6,257,306.0,3161,216.7,4,0,0
server_078,2025-01-29 08:00:00,16,web,59.9,48.5,45.9,50,209.7,3074,257.9,3,1,0
server_066,2025-01-29 09:00:00,15,storage,51.0,25.4,87.1,691,261.9,3247,257.1,3,2,0
server_342,2025-01-29 10:00:00,55,web,47.8,50.6,100.0,414,277.5,2471,175.6,3,1,1
server_412,2025-01-29 11:00:00,41,web,62.6,57.3,90.2,470,465.1,2918,292.4,0,2,0
server_033,2025-01-29 12:00:00,18,web,48.5,45.8,45.0,582,315.8,3315,265.6,0,1,0
server_096,2025-01-29 13:00:00,34,database,61.5,73.5,57.2,992,259.3,2673,235.7,0,1,0
server_168,2025-01-29 14:00:00,43,database,48.9,59.5,42.2,771,361.4,3430,250.7,1,1,0
server_168,2025-01-29 15:00:00,58,database,57.8,44.2,50.9,455,233.9,2402,308.8,3,2,0
server_150,2025-01-29 16:00:00,18,compute,46.5,38.6,64.3,646,565.7,2488,255.2,2,2,0
server_070,2025-01-29 17:00:00,31,compute,61.2,80.1,70.9,380,343.0,2740,278.7,1,5,0
server_002,2025-01-29 18:00:00,25,compute,90.4,94.8,95.4,655,52.8,2072,182.5,25,10,0
server_313,2025-01-29 19:00:00,10,web,57.2,39.6,34.2,335,219.6,3423,244.2,0,5,0
server_031,2025-01-29 20:00:00,25,database,53.4,36.8,59.5,537,480.1,2798,227.3,0,0,0
server_286,2025-01-29 21:00:00,19,compute,92.0,91.3,95.2,543,314.8,2252,221.9,17,13,1
server_081,2025-01-29 22:00:00,50,storage,51.8,90.1,74.2,290,252.7,3376,241.1,0,1,0
server_042,2025-01-29 23:00:00,19,database,51.6,49.9,66.4,382,340.6,3183,263.7,1,1,0
server_390,2025-01-30 00:00:00,13,web,56.2,38.6,67.3,65,141.1,3640,260.4,4,1,0
server_104,2025-01-30 01:00:00,53,database,47.0,48.8,56.4,424,202.8,2807,266.5,4,1,0
server_000,2025-01-30 02:00:00,18,web,46.9,18.7,64.1,723,159.3,3384,129.6,1,4,0
server_060,2025-01-30 03:00:00,29,compute,52.1,41.2,98.8,900,263.2,2773,266.7,0,0,0
server_269,2025-01-30 04:00:00,20,web,51.8,79.1,78.1,798,460.9,3105,278.5,2,0,0
server_179,2025-01-30 05:00:00,56,web,92.5,91.2,91.2,423,359.7,2112,191.8,15,9,1
server_223,2025-01-30 06:00:00,6,storage,62.4,69.6,70.9,499,347.9,3106,280.7,1,1,0
server_005,2025-01-30 07:00:00,27,database,52.3,65.3,61.1,486,234.0,2667,302.3,1,0,0
server_102,2025-01-30 08:00:00,39,web,53.2,30.8,61.1,458,378.0,2837,258.4,2,0,0
server_009,2025-01-30 09:00:00,55,storage,44.4,83.2,74.3,695,222.4,2718,238.5,2,1,0
server_070,2025-01-30 10:00:00,56,storage,82.0,93.1,94.5,390,279.6,1966,249.8,22,10,1
server_089,2025-01-30 11:00:00,45,storage,74.4,51.6,58.1,790,375.5,2972,200.7,1,1,0
server_225,2025-01-30 12:00:00,8,compute,48.8,5.0,39.4,528,291.9,2702,229.2,0,2,0
server_157,2025-01-30 13:00:00,31,compute,64.8,10.7,71.6,267,391.5,2779,265.6,1,1,0
server_227,2025-01-30 14:00:00,19,web,54.3,63.7,76.0,481,279.9,3175,321.0,1,1,0
server_404,2025-01-30 15:00:00,46,database,67.8,31.2,69.0,596,435.8,3097,290.7,0,2,0
server_125,2025-01-30 16:00:00,13,compute,57.7,69.9,56.5,695,341.7,3511,156.0,3,0,0
server_443,2025-01-30 17:00:00,54,compute,89.0,94.5,98.8,651,211.8,2057,200.6,25,10,1
server_208,2025-01-30 18:00:00,21,web,35.0,43.2,62.2,437,245.7,3527,222.1,2,1,0
server_096,2025-01-30 19:00:00,47,web,91.7,95.5,88.1,396,277.7,1930,272.9,22,9,1
server_073,2025-01-30 20:00:00,26,compute,55.2,38.4,75.5,846,395.7,2439,252.8,2,2,0
server_114,2025-01-30 21:00:00,15,web,56.6,76.0,38.5,505,483.7,2890,392.6,2,1,0
server_190,2025-01-30 22:00:00,30,storage,45.3,80.8,46.8,273,151.3,2864,282.7,1,1,0
server_494,2025-01-30 23:00:00,43,web,49.2,55.3,66.5,383,261.4,2770,273.0,2,3,0
server_169,2025-01-31 00:00:00,27,storage,59.4,13.1,39.9,108,422.6,2872,278.6,2,0,0
server_306,2025-01-31 01:00:00,54,compute,90.4,95.8,96.8,174,294.4,1939,259.6,19,12,1
server_447,2025-01-31 02:00:00,53,database,56.1,48.2,55.9,394,284.4,2869,308.8,4,1,0
server_203,2025-01-31 03:00:00,52,storage,64.9,28.9,70.6,341,357.5,3208,238.7,3,1,0
server_055,2025-01-31 04:00:00,59,database,58.1,58.2,60.5,363,165.3,3372,194.1,0,0,0
server_207,2025-01-31 05:00:00,51,compute,57.7,78.5,58.5,654,360.7,3227,272.6,0,0,0
server_040,2025-01-31 06:00:00,9,web,38.8,25.3,43.7,675,330.6,2936,303.1,1,1,0
server_031,2025-01-31 07:00:00,9,storage,48.4,27.1,51.8,267,319.7,2872,258.5,1,0,0
server_014,2025-01-31 08:00:00,35,storage,71.4,21.4,58.3,878,408.1,3391,233.1,1,0,0
server_061,2025-01-31 09:00:00,7,compute,84.9,94.9,89.5,520,293.1,1884,379.1,29,13,1
server_154,2025-01-31 10:00:00,34,compute,65.1,46.0,70.9,502,304.0,3093,189.0,1,0,0
server_283,2025-01-31 11:00:00,48,web,50.1,45.4,50.4,342,318.1,3242,250.2,4,1,0
server_208,2025-01-31 12:00:00,41,database,52.8,63.0,59.6,440,95.2,3186,285.1,5,2,0
server_319,2025-01-31 13:00:00,26,storage,59.1,52.9,82.6,906,404.8,2805,244.7,4,0,0
server_493,2025-01-31 14:00:00,26,database,87.7,92.8,98.1,284,359.4,2117,254.7,23,10,1
server_186,2025-01-31 15:00:00,53,storage,58.1,45.8,61.6,553,354.0,3108,235.7,1,2,0
server_497,2025-01-31 16:00:00,26,storage,48.5,46.7,38.1,392,334.0,3411,280.3,3,3,0
server_441,2025-01-31 17:00:00,9,web,45.9,43.8,39.4,138,435.9,2955,260.6,0,0,0
server_129,2025-01-31 18:00:00,6,storage,89.9,89.7,88.8,193,321.3,1846,267.3,20,11,1
server_126,2025-01-31 19:00:00,31,storage,50.7,20.9,71.1,622,278.6,2956,216.6,1,2,0
server_291,2025-01-31 20:00:00,56,compute,53.2,47.8,30.8,155,126.6,2945,274.3,4,0,0
server_113,2025-01-31 21:00:00,7,web,63.3,35.0,70.5,253,173.0,2775,166.6,2,0,0
server_198,2025-01-31 22:00:00,14,compute,84.3,92.6,90.4,664,269.5,1982,280.3,25,12,1
server_012,2025-01-31 23:00:00,50,storage,58.9,46.4,53.9,640,310.0,3328,381.4,0,1,0
server_270,2025-02-01 00:00:00,23,web,56.1,45.3,73.3,512,241.0,2251,274.0,2,1,0
server_088,2025-02-01 01:00:00,53,storage,46.1,64.7,71.0,264,277.0,3382,248.7,3,1,0
server_214,2025-02-01 02:00:00,53,web,55.1,16.9,58.5,264,209.6,3090,280.9,4,1,0
server_443,2025-02-01 03:00:00,47,database,56.0,80.4,70.3,235,394.4,3032,253.5,2,1,0
server_277,2025-02-01 04:00:00,46,database,61.1,5.0,54.5,473,271.5,3151,333.9,5,0,0
server_446,2025-02-01 05:00:00,16,web,46.5,74.0,48.2,628,417.9,2477,311.5,0,2,0
server_473,2025-02-01 06:00:00,30,storage,38.7,49.0,78.9,415,273.8,2857,240.4,0,0,0
server_480,2025-02-01 07:00:00,31,web,56.4,34.5,79.9,677,336.2,3205,203.0,0,1,0
server_202,2025-02-01 08:00:00,41,storage,90.8,91.6,96.2,822,346.8,2180,261.0,20,12,1
server_073,2025-02-01 09:00:00,47,database,53.6,33.0,52.0,578,316.1,2898,260.9,2,0,0
server_024,2025-02-01 10:00:00,40,storage,55.2,41.7,73.4,249,189.6,3016,270.5,2,1,0
server_100,2025-02-01 11:00:00,43,compute,62.0,48.9,49.6,517,265.8,3041,304.6,5,0,0
server_175,2025-02-01 12:00:00,8,database,51.3,73.9,72.0,771,92.3,3120,341.5,3,0,0
server_426,2025-02-01 13:00:00,46,compute,52.8,46.5,44.6,374,464.3,3653,232.0,1,1,0
server_116,2025-02-01 14:00:00,40,database,55.6,51.4,55.7,368,10.0,2550,181.4,1,2,0
server_165,2025-02-01 15:00:00,55,database,45.2,52.0,74.7,728,384.2,2747,198.7,3,0,0
server_040,2025-02-01 16:00:00,45,compute,53.8,38.4,45.5,213,310.9,3002,216.0,1,1,0
server_428,2025-02-01 17:00:00,27,web,54.5,41.2,51.2,540,126.3,3140,303.4,4,1,0
server_343,2025-02-01 18:00:00,13,storage,68.1,42.9,65.6,376,326.1,3013,159.3,1,3,0
server_423,2025-02-01 19:00:00,20,database,52.6,57.5,33.0,413,189.3,2710,257.4,3,0,0
server_365,2025-02-01 20:00:00,50,storage,56.6,26.7,61.1,841,343.2,3145,189.3,4,0,0
server_119,2025-02-01 21:00:00,12,database,62.3,34.9,77.4,404,294.2,3099,240.8,5,0,0
server_096,2025-02-01 22:00:00,24,storage,48.3,52.1,73.0,524,322.9,3073,226.1,0,1,0
server_144,2025-02-01 23:00:00,45,database,66.0,23.5,59.3,706,263.1,2829,162.5,0,2,0
server_215,2025-02-02 00:00:00,47,web,69.1,47.3,60.3,244,433.0,3143,279.7,2,0,0
server_228,2025-02-02 01:00:00,22,database,91.5,96.2,95.3,667,198.4,2064,202.3,15,10,1
server_312,2025-02-02 02:00:00,6,web,50.7,55.1,80.6,410,232.6,3252,263.4,1,1,0
server_129,2025-02-02 03:00:00,50,database,68.0,72.5,58.6,244,282.9,2659,343.5,1,0,0
server_351,2025-02-02 04:00:00,34,storage,61.4,34.1,50.6,402,289.8,2712,202.1,3,1,0
server_376,2025-02-02 05:00:00,18,compute,55.7,60.2,72.9,512,186.8,3224,278.8,2,1,0
server_317,2025-02-02 06:00:00,53,database,89.2,91.5,94.1,548,100.5,1823,212.9,19,10,0
server_471,2025-02-02 07:00:00,34,database,65.6,37.3,80.7,350,335.6,2628,171.9,3,1,0
server_136,2025-02-02 08:00:00,46,web,52.3,45.1,68.8,457,332.8,2825,330.7,1,0,0
server_323,2025-02-02 09:00:00,47,storage,57.0,71.0,54.7,221,470.3,2794,258.9,7,1,0
server_336,2025-02-02 10:00:00,11,web,59.6,41.6,35.0,358,425.2,2919,269.0,0,1,0
server_272,2025-02-02 11:00:00,10,storage,55.2,71.2,89.1,228,306.6,2943,179.6,0,0,0
server_116,2025-02-02 12:00:00,39,storage,43.9,42.6,84.0,484,232.5,2467,214.9,1,0,0
server_305,2025-02-02 13:00:00,16,web,47.5,16.8,48.5,332,412.8,3070,226.4,2,2,0
server_367,2025-02-02 14:00:00,14,compute,87.6,97.2,98.8,915,215.1,2196,246.8,25,14,1
server_093,2025-02-02 15:00:00,43,storage,58.9,15.2,56.7,577,389.3,3043,293.0,1,3,0
server_167,2025-02-02 16:00:00,45,compute,45.5,38.6,61.0,175,156.5,3169,274.1,1,0,0
server_441,2025-02-02 17:00:00,46,web,56.5,37.9,54.0,351,496.6,3159,227.1,2,0,0
server_202,2025-02-02 18:00:00,14,compute,69.7,81.3,70.4,640,193.2,2627,210.5,2,2,0
server_340,2025-02-02 19:00:00,13,storage,66.4,77.2,43.0,549,201.0,2993,230.6,4,0,0
server_148,2025-02-02 20:00:00,49,web,40.3,46.7,54.1,186,109.3,3095,241.1,2,0,0
server_401,2025-02-02 21:00:00,45,compute,44.8,69.2,73.1,343,260.3,3092,226.3,4,1,0
server_182,2025-02-02 22:00:00,8,web,48.8,37.0,30.4,629,343.6,3424,238.8,1,2,0
server_412,2025-02-02 23:00:00,18,web,45.6,16.5,64.6,574,240.2,3123,307.2,1,0,0
server_151,2025-02-03 00:00:00,24,compute,41.8,55.6,51.8,615,211.1,3021,222.8,2,0,0
server_073,2025-02-03 01:00:00,39,storage,91.7,98.0,95.8,444,155.1,1884,206.3,20,13,1
server_364,2025-02-03 02:00:00,37,storage,60.6,26.2,64.9,329,328.0,3273,267.9,2,1,0
server_400,2025-02-03 03:00:00,54,storage,62.6,27.1,48.2,245,369.5,3019,212.1,1,0,1
server_273,2025-02-03 04:00:00,21,storage,51.2,63.8,81.8,690,316.4,3395,238.8,3,3,0
server_041,2025-02-03 05:00:00,41,database,52.8,11.3,60.3,889,369.2,3055,185.9,3,1,0
server_495,2025-02-03 06:00:00,23,web,57.8,56.2,62.0,555,178.5,2847,254.5,3,0,0
server_211,2025-02-03 07:00:00,19,web,54.1,38.7,73.3,687,236.7,3279,236.6,1,1,0
server_100,2025-02-03 08:00:00,35,database,88.9,89.8,93.0,340,280.0,2259,204.9,18,8,1
server_044,2025-02-03 09:00:00,7,web,58.4,64.8,81.7,496,427.8,3436,221.8,1,1,0
server_081,2025-02-03 10:00:00,18,web,52.0,27.5,68.7,487,427.2,2858,234.4,5,1,0
server_016,2025-02-03 11:00:00,32,compute,40.1,22.2,50.4,577,379.3,2702,343.2,2,1,0
server_072,2025-02-03 12:00:00,58,database,67.0,74.3,53.5,516,376.9,2771,226.0,2,2,0
server_013,2025-02-03 13:00:00,57,web,49.5,43.9,41.2,1055,221.1,3234,342.8,1,0,0
server_432,2025-02-03 14:00:00,22,web,57.9,51.6,64.6,660,310.3,2806,265.2,3,3,0
server_156,2025-02-03 15:00:00,36,database,39.7,63.2,57.3,760,133.3,2770,192.0,4,3,0
server_222,2025-02-03 16:00:00,20,database,54.9,25.8,64.7,554,376.9,2892,260.7,0,2,0
server_131,2025-02-03 17:00:00,25,compute,55.8,63.0,34.5,75,275.1,2204,264.2,0,0,0
server_337,2025-02-03 18:00:00,10,compute,56.2,57.8,52.1,590,504.2,3376,306.4,2,0,0
server_403,2025-02-03 19:00:00,12,storage,79.1,74.4,45.3,719,326.1,2565,234.9,6,2,1
server_375,2025-02-03 20:00:00,23,storage,50.0,74.1,67.4,779,224.5,3342,303.7,4,1,0
server_375,2025-02-03 21:00:00,16,compute,61.6,46.3,51.0,487,272.6,3352,297.6,2,0,0
server_046,2025-02-03 22:00:00,37,web,59.2,60.1,67.1,213,236.9,3178,193.1,3,2,0
server_106,2025-02-03 23:00:00,55,database,49.6,45.9,52.0,442,241.8,3008,194.8,3,1,0
server_107,2025-02-04 00:00:00,32,compute,61.4,47.9,84.4,210,297.8,2975,164.3,1,1,0
server_264,2025-02-04 01:00:00,31,storage,91.7,94.4,95.6,757,201.3,2152,296.0,29,10,1
server_204,2025-02-04 02:00:00,42,database,62.0,40.5,73.7,591,294.2,3685,185.0,3,3,0
server_078,2025-02-04 03:00:00,50,storage,70.7,9.1,58.3,398,102.6,2416,308.1,1,0,0
server_154,2025-02-04 04:00:00,33,web,56.2,42.3,73.8,648,316.1,3218,318.5,0,1,0
server_270,2025-02-04 05:00:00,55,web,52.8,71.4,48.4,794,224.0,2913,358.3,2,1,0
server_475,2025-02-04 06:00:00,7,storage,89.5,89.3,94.6,657,165.2,2024,281.3,25,13,1
server_484,2025-02-04 07:00:00,25,database,66.2,47.2,53.0,900,372.4,3081,288.3,2,2,0
server_246,2025-02-04 08:00:00,9,storage,47.9,41.0,88.0,323,123.1,2787,248.2,2,0,0
server_018,2025-02-04 09:00:00,18,database,51.4,34.2,42.2,695,362.5,2742,175.8,2,1,0
server_345,2025-02-04 10:00:00,29,compute,60.4,26.6,91.1,208,346.9,2983,192.1,1,0,0
server_435,2025-02-04 11:00:00,53,storage,53.9,61.4,39.4,879,210.8,2358,222.9,4,0,0
server_025,2025-02-04 12:00:00,43,storage,47.4,14.3,71.0,646,272.5,2654,278.9,2,2,0
server_216,2025-02-04 13:00:00,45,database,87.4,97.2,96.8,425,326.6,1908,227.4,22,13,1
server_153,2025-02-04 14:00:00,53,compute,60.4,63.1,63.8,269,323.2,2209,222.5,2,0,1
server_153,2025-02-04 15:00:00,50,database,52.3,49.2,57.4,392,391.4,3193,337.0,0,2,0
server_173,2025-02-04 16:00:00,34,database,91.8,89.0,95.9,448,373.2,2248,213.6,21,10,1
server_091,2025-02-04 17:00:00,41,storage,50.4,49.1,61.2,543,403.5,3273,190.9,2,2,0
server_432,2025-02-04 18:00:00,7,storage,46.2,85.2,53.7,497,415.0,2680,298.5,3,1,0
server_337,2025-02-04 19:00:00,46,database,51.0,46.1,68.6,373,311.4,3142,300.1,1,0,0
server_479,2025-02-04 20:00:00,23,web,55.6,50.9,44.9,731,270.9,2993,301.3,3,0,0
server_180,2025-02-04 21:00:00,54,web,43.2,86.2,67.1,160,287.9,2688,220.4,3,0,1
server_130,2025-02-04 22:00:00,13,web,51.6,43.7,73.0,615,265.8,2879,221.6,2,3,0
server_449,2025-02-04 23:00:00,20,storage,55.7,79.5,58.4,537,444.8,2599,325.3,2,3,0
server_480,2025-02-05 00:00:00,46,storage,64.6,5.0,40.2,499,224.2,2472,233.5,1,0,0
server_297,2025-02-05 01:00:00,22,compute,52.5,21.8,86.0,626,413.4,2745,260.1,1,0,0
server_274,2025-02-05 02:00:00,28,storage,45.0,31.6,67.0,366,251.8,2813,326.3,2,3,0
server_272,2025-02-05 03:00:00,7,compute,53.3,56.7,49.2,346,410.5,3251,215.6,1,6,0
server_491,2025-02-05 04:00:00,11,storage,50.5,80.5,67.4,442,372.7,2789,217.5,6,0,0
server_416,2025-02-05 05:00:00,34,web,59.4,33.2,34.9,395,296.1,3304,235.9,0,2,0
server_075,2025-02-05 06:00:00,32,web,52.3,64.6,77.6,453,325.9,3343,266.5,1,0,1
server_176,2025-02-05 07:00:00,42,database,35.0,89.7,91.9,644,189.0,3051,192.7,1,1,0
server_183,2025-02-05 08:00:00,54,database,84.5,76.3,72.4,522,357.7,2864,190.3,1,0,1
server_318,2025-02-05 09:00:00,39,compute,56.1,36.9,45.0,506,394.7,2697,227.1,2,0,0
server_130,2025-02-05 10:00:00,23,compute,55.7,62.4,30.2,546,433.8,2737,284.4,3,2,0
server_362,2025-02-05 11:00:00,47,database,42.7,51.8,80.5,434,267.5,3204,272.0,3,0,0
server_048,2025-02-05 12:00:00,15,compute,43.3,31.8,57.8,681,520.0,3250,232.8,1,1,0
server_054,2025-02-05 13:00:00,43,storage,54.3,53.5,54.1,613,268.2,2899,277.2,2,1,0
server_153,2025-02-05 14:00:00,49,web,57.7,35.5,77.5,501,255.0,3049,191.0,1,0,0
server_354,2025-02-05 15:00:00,22,database,60.6,47.5,51.1,273,283.3,2547,253.3,3,4,0
